,Article URL,total_freq,Final URL,Status Code,Redirect
0,http://newsteller.org,2.0,http://newsteller.org/,200,True
1,https://www.washingtonpost.com/news/worldviews/wp/2016/08/23/we-run-towards-the-screams-meet-the-aleppo-rescue-team-that-saved-5-year-old-omran/,1.0,https://www.washingtonpost.com/news/worldviews/wp/2016/08/23/we-run-towards-the-screams-meet-the-aleppo-rescue-team-that-saved-5-year-old-omran/,200,False
2,http://feeds.feedburner.com/~r/ap/hupq/~3/uZu8R2p2fvQ/id-a789846e297346c58e140c68ec764bf5,1.0,https://apnews.com,200,True
3,http://www.mediasuarakyat.ga/2017/08/innalillah-tujuh-relawan-white-helmets.html,1.0,http://www.mediasuarakyat.ga/2017/08/innalillah-tujuh-relawan-white-helmets.html,200,False
4,http://p.feedblitz.com/r3.asp?l=138728891&f=26412&u=39045968&c=5661631,234.0,https://gellerreport.com/2017/06/oscar-winning-humanitarian-white-helmets-caught-dumping-beheaded-bodies.html/,200,True
5,https://www.rt.com/news/388960-white-helmets-execution-footage/,9.0,https://www.rt.com/news/388960-white-helmets-execution-footage/,200,False
6,http://theduran.com/cnn-busted-using-actors-to-stage-muslim-outrage-in-london-after-terror-attacks/,1.0,https://theduran.com/cnn-busted-using-actors-to-stage-muslim-outrage-in-london-after-terror-attacks/,404,True
7,https://extrasensoryprecepts.blogspot.com/2017/06/white-helmets-member-caught-on-camera.html,6.0,https://extrasensoryprecepts.blogspot.com/2017/06/white-helmets-member-caught-on-camera.html,404,False
8,https://sputniknews.com/amp/middleeast/201707191055698612-white-helmets-syria-nato-intervention-syria/,75.0,https://sputniknews.com/amp/middleeast/201707191055698612-white-helmets-syria-nato-intervention-syria/,200,False
9,http://www.thetruthseeker.co.uk/?p=153739,17.0,http://www.thetruthseeker.co.uk/?p=153739,200,False
10,http://therealnews.com/t2/index.php?option=com_content&task=view&id=31&Itemid=74&jumival=19889#.WabcuUngQyc.twitter,235.0,https://therealnews.com/t2/?option=com_content&task=view&id=31&Itemid=74&jumival=19889#.WabcuUngQyc.twitter,404,True
11,http://www.independent.co.uk/news/world/middle-east/syria-white-helmets-civil-defence-service-donation-uk-search-and-rescue-dfid-a7901091.html,84.0,http://www.independent.co.uk/news/world/middle-east/syria-white-helmets-civil-defence-service-donation-uk-search-and-rescue-dfid-a7901091.html,404,False
12,http://www.thefringenews.com/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,1.0,Not reached,Connection Failed,False
13,https://www.veteranstoday.com/2017/05/02/white-helmets-fakery-rakes-in-the-cash/,2.0,https://www.veteranstoday.com/2017/05/02/white-helmets-fakery-rakes-in-the-cash/,404,False
14,http://www.thedailysheeple.com/new-video-destroys-little-omran-white-helmets-story-proves-wh-terrorists-used-boy-as-propaganda_062017,7.0,https://www.thedailysheeple.com/new-video-destroys-little-omran-white-helmets-story-proves-wh-terrorists-used-boy-as-propaganda_062017,404,True
15,https://www.newsdeeply.com/womenandgirls/articles/2017/08/24/the-syrian-women-saving-lives-as-volunteers-for-the-white-helmets,93.0,https://deeply.thenewhumanitarian.org/womenandgirls/articles/2017/08/24/the-syrian-women-saving-lives-as-volunteers-for-the-white-helmets,404,True
16,https://www.sott.net/article/318008-The-White-Helmets-A-rescue-and-assist-organization-for-terrorists,10.0,https://www.sott.net/article/318008-The-White-Helmets-A-rescue-and-assist-organization-for-terrorists,200,False
17,https://act.thesyriacampaign.org/sign/peoples-million,109.0,https://act.thesyriacampaign.org/sign/peoples-million,200,False
18,https://www.ems1.com/international/articles/314646048-7-White-Helmets-paramedics-killed-in-Syrias-Idlib/,5.0,https://www.ems1.com/fatal-incidents/articles/7-white-helmets-paramedics-killed-in-syrias-idlib-5ncdQycrzRebRfua/,200,True
19,http://seosem.es,1.0,https://www.seosem.es/sp/,200,True
20,http://www.bbc.co.uk/news/world-us-canada-40413563,3.0,https://www.bbc.co.uk/news/world-us-canada-40413563,200,True
21,http://21stcenturywire.com/2016/09/23/exclusive-the-real-syria-civil-defence-expose-natos-white-helmets-as-terrorist-linked-imposters/,29.0,https://21stcenturywire.com/2016/09/23/exclusive-the-real-syria-civil-defence-expose-natos-white-helmets-as-terrorist-linked-imposters/,403,True
22,http://www.aljazeera.com/news/2017/08/white-helmets-medics-killed-syria-idlib-170812211919453.html,184.0,https://www.aljazeera.com/news/2017/08/12/seven-white-helmets-medics-killed-in-syrias-idlib/,200,True
23,https://www.yahoo.com/news/latest-rebels-fighting-damascus-suburbs-kill-20-133821600.html,31.0,https://www.yahoo.com/news/latest-rebels-fighting-damascus-suburbs-kill-20-133821600.html,404,False
24,http://gridirongarb.blogspot.com/2017/06/umass-redmen-1953-54.html,5.0,http://gridirongarb.blogspot.com/2017/06/umass-redmen-1953-54.html,200,False
25,http://www.washingtonsblog.com/2017/06/new-video-destroys-little-omran-white-helmets-propaganda-proves-wh-terrorists-used-boy-propaganda.html,6.0,https://www.washingtonsblog.com/2017/06/new-video-destroys-little-omran-white-helmets-propaganda-proves-wh-terrorists-used-boy-propaganda.html,404,True
26,http://21stcenturywire.com/2017/08/01/james-le-mesurier-the-british-mercenary-who-founded-the-white-helmets/,251.0,https://21stcenturywire.com/2017/08/01/james-le-mesurier-the-british-mercenary-who-founded-the-white-helmets/,403,True
27,https://sputniknews.com/middleeast/201707141055541366-white-helmets-defamation-campaign/,28.0,https://sputniknews.com/middleeast/201707141055541366-white-helmets-defamation-campaign/,200,False
28,http://www.wrongkindofgreen.org/2015/04/13/seven-steps-of-highly-effective-manipulators-white-helmets-avaaz-nicholas-kristof-syria-no-fly-zone/,5.0,http://www.wrongkindofgreen.org/2015/04/13/seven-steps-of-highly-effective-manipulators-white-helmets-avaaz-nicholas-kristof-syria-no-fly-zone/,403,False
29,https://www.rt.com/news/393809-white-helmets-mutilated-bodies/,1382.0,https://www.rt.com/news/393809-white-helmets-mutilated-bodies/,200,False
30,https://steemit.com/news/@v4vapid/sy-hersh-explodes-syrian-chemical-weapons-attack-narrative-part-1,1.0,https://steemit.com/news/@v4vapid/sy-hersh-explodes-syrian-chemical-weapons-attack-narrative-part-1,200,False
31,https://www.buzzfeed.com/jamesball/uk-search-and-rescue-teams-are-donating-equipment-to-syrias,42.0,https://www.buzzfeed.com/jamesball/uk-search-and-rescue-teams-are-donating-equipment-to-syrias,200,False
32,http://www.dailystar.com.lb/News/Middle-East/2017/Aug-14/415922-gunmen-storm-white-helmets-office-in-idlib-killing-seven.ashx#.WZD2h8x0TA8.twitter,1.0,http://www.dailystar.com.lb/News/Middle-East/2017/Aug-14/415922-gunmen-storm-white-helmets-office-in-idlib-killing-seven.ashx#.WZD2h8x0TA8.twitter,200,False
33,http://www.independent.co.uk/news/world/middle-east/white-helmets-seven-paramedics-shot-dead-idlib-province-sarmin-rebel-oscar-netflix-documentary-syria-a7890191.html,149.0,http://www.independent.co.uk/news/world/middle-east/white-helmets-seven-paramedics-shot-dead-idlib-province-sarmin-rebel-oscar-netflix-documentary-syria-a7890191.html,404,False
34,http://abcnews.go.com/International/wireStory/white-helmets-members-shot-dead-northwestern-syria-49173635,42.0,https://abcnews.go.com/International/wireStory/white-helmets-members-shot-dead-northwestern-syria-49173635,404,True
35,https://www.mintpressnews.com/john-pilger-the-white-helmets-are-a-complete-propaganda-construct/228238/,179.0,https://www.mintpressnews.com/john-pilger-white-helmets-propaganda-construct/228238/,200,True
36,http://www.mintpressnews.com/investigation-white-helmets-committing-acts-terror-across-syria/231597/#.WbB0VKdK228.twitter,639.0,https://www.mintpressnews.com/white-helmets-terror-syria/231597/#.WbB0VKdK228.twitter,200,True
37,http://iloapp.nancysix.org/blog/blog?Home&post=1701,1.0,http://iloapp.nancysix.org/blog/blog?Home&post=1701,200,False
38,https://open.spotify.com/artist/2AkkjjtnOgbXAjWvUR2AyH,3.0,https://open.spotify.com/artist/2AkkjjtnOgbXAjWvUR2AyH,200,False
39,https://en.wikipedia.org/w/index.php?title=Talk%3AWhite_Helmets_%28Syrian_Civil_War%29&diff=784131522&oldid=784130976,,https://en.wikipedia.org/w/index.php?title=Talk%3AWhite_Helmets_%28Syrian_Civil_War%29&diff=784131522&oldid=784130976,200,False
40,http://blauerbote.com/2017/02/20/white-helmets-oder-ein-oscar-fuer-al-qaida/,2.0,http://blauerbote.com/2017/02/20/white-helmets-oder-ein-oscar-fuer-al-qaida/,200,False
41,https://www.liveleak.com/view?i=3f1_1501611368,1.0,https://www.liveleak.com/view?i=3f1_1501611368,200,False
42,https://www.alligatorarmy.com/2017/8/28/16216672/florida-gators-uniforms-michigan-blue-color-rush-nike-white-helmets,17.0,https://www.alligatorarmy.com/2017/8/28/16216672/florida-gators-uniforms-michigan-blue-color-rush-nike-white-helmets,200,False
43,https://www.kiblat.net/2017/05/31/tak-banyak-diketahui-ini-satu-aktivitas-relawan-white-helmets-di-suriah/,7.0,https://www.kiblat.net/2017/05/31/tak-banyak-diketahui-ini-satu-aktivitas-relawan-white-helmets-di-suriah/,200,False
44,https://friendsofsyria.wordpress.com/2017/07/27/white-helmets-continue-to-make-fake-films/,3.0,https://friendsforsyria.com/2017/07/27/white-helmets-continue-to-make-fake-films/,200,True
45,http://www.wrongkindofgreen.org/2017/03/03/forget-oscar-give-the-white-helmets-the-leni-riefenstahl-award-for-best-war-propaganda-film/,4.0,http://www.wrongkindofgreen.org/2017/03/03/forget-oscar-give-the-white-helmets-the-leni-riefenstahl-award-for-best-war-propaganda-film/,403,False
46,http://www.newslocker.com/en-us/profession/security_news/7-white-helmets-members-shot-dead-in-northwestern-syria/,1.0,https://www.newslocker.com/en-us/profession/security_news/7-white-helmets-members-shot-dead-in-northwestern-syria/,200,True
47,https://worldtruth.tv/,2.0,https://worldtruth.tv/,200,False
48,http://www.w3livenews.com/2017/09/08/Furious-father-of-Syrian-boy-Omran-Daqneesh-says-picture-should-never-have/7187459,1.0,https://www.w3livenews.com/2017/09/08/Furious-father-of-Syrian-boy-Omran-Daqneesh-says-picture-should-never-have/7187459,404,True
49,http://www.informazione.it/a/13897345-7761-472D-B90E-453000880F26/Siria-la-strage-dei-White-Helmets-a-Idlib,1.0,https://www.informazione.it/a/13897345-7761-472D-B90E-453000880F26/Siria-la-strage-dei-White-Helmets-a-Idlib,200,True
50,http://www.nationalist.ie/news/home/268563/white-helmets-tipperary-peace-prize-giving-ceremony-to-go-ahead-despite-protests.html#.Wa13JvWaAUQ.twitter?refresh_ce,49.0,https://www.tipperarylive.ie/news/home/268563/white-helmets-tipperary-peace-prize-giving-ceremony-to-go-ahead-despite-protests.html#.Wa13JvWaAUQ.twitter?refresh_ce,200,True
51,http://bouchardgraccer.blogspot.com/2017/05/george-and-amal-clooney-attend-netflix.html,1.0,http://bouchardgraccer.blogspot.com/2017/05/george-and-amal-clooney-attend-netflix.html,200,False
52,http://us4.campaign-archive2.com/?u=8e2046b867880f405f4203dc4&id=ac03d23589,4.0,https://us4.campaign-archive.com/?u=8e2046b867880f405f4203dc4&id=ac03d23589,200,True
53,http://www.cnn.com/2017/08/12/middleeast/white-helmets-syria-killings/index.html,713.0,https://www.cnn.com/2017/08/12/middleeast/white-helmets-syria-killings/index.html,200,True
54,http://www.netflix.com/title/80101827?source=android,16.0,https://www.netflix.com/title/80101827?source=android,200,True
55,http://www.ronpaulinstitute.org/archives/featured-articles/2017/july/04/the-fraud-of-the-white-helmets/#.WVu5rm1PyDM.twitter,92.0,http://www.ronpaulinstitute.org/archives/featured-articles/2017/july/04/the-fraud-of-the-white-helmets/#.WVu5rm1PyDM.twitter,200,False
56,"http://occasion-to-be.com/forum/index.php/topic,179419.msg192229.html#msg192229",1.0,"https://occasion-to-be.com/forum/index.php/topic,179419.msg192229.html#msg192229",200,True
57,https://www.theguardian.com/world/2017/aug/14/syria-white-helmets-protest-against-killings-of-rescue-workers,242.0,https://www.theguardian.com/world/2017/aug/14/syria-white-helmets-protest-against-killings-of-rescue-workers,200,False
58,http://my.earthlink.com/article/int?guid=20170813/163d6bf5-e47d-47bc-9b49-87c138634cc2,1.0,http://my.earthlink.com/article/int?guid=20170813/163d6bf5-e47d-47bc-9b49-87c138634cc2,200,False
59,https://en.wikipedia.org/wiki/Talk:White_Helmets_(Syrian_Civil_War),,https://en.wikipedia.org/wiki/Talk:White_Helmets_(Syrian_Civil_War),200,False
60,https://sputniknews.com/middleeast/201706301055119172-opcw-sarin-russia/,3.0,https://sputniknews.com/middleeast/201706301055119172-opcw-sarin-russia/,200,False
61,http://www.1clickdaily.com/1131481,1.0,Not reached,Connection Failed,False
62,http://www.nationalist.ie/poll/what-s-on/233690/who-should-win-the-tipperary-peace-prize-2017.html,2.0,https://www.tipperarylive.ie/poll/what-s-on/233690/who-should-win-the-tipperary-peace-prize-2017.html,200,True
63,http://www.wrongkindofgreen.org/2017/09/06/investigation-white-helmets-committing-acts-of-terror-across-syria/,7.0,http://www.wrongkindofgreen.org/2017/09/06/investigation-white-helmets-committing-acts-of-terror-across-syria/,403,False
64,http://clasos.com.mx/login/acceso/276871,1.0,http://clasos.com.mx/login/acceso/276871,200,False
65,https://www.rt.com/news/381542-white-helmets-al-qaeda-members/,2.0,https://www.rt.com/news/381542-white-helmets-al-qaeda-members/,200,False
66,http://www.fundmycause.net/Pesamob/,4.0,http://www.fundmycause.net/Pesamob/,403,False
67,https://talesfromtheloublog.wordpress.com/2017/06/08/father-of-famous-aleppo-boy-just-exposed-how-the-us-and-white-helmets-lied-to-the-world/,3.0,https://talesfromtheloublog.wordpress.com/2017/06/08/father-of-famous-aleppo-boy-just-exposed-how-the-us-and-white-helmets-lied-to-the-world/,200,False
68,https://lzomedia.com/,1.0,https://lzomedia.com/,200,False
69,https://uprootedpalestinians.wordpress.com/2017/06/22/oscar-winning-nobel-prize-nominated-white-helmets-graduate-to-beheadings/,8.0,https://uprootedpalestinians.wordpress.com/2017/06/22/oscar-winning-nobel-prize-nominated-white-helmets-graduate-to-beheadings/,200,False
70,https://www.sharjah24.ae/en/arabic/243962-,1.0,https://www.sharjah24.ae/en/arabic/243962-,403,False
71,http://www.blacklistednews.com/John_Pilger%3A_The_White_Helmets_Are_A_%E2%80%9CComplete_Propaganda_Construct%E2%80%9D/58726/0/38/38/Y/M.html,3.0,https://www.blacklistednews.com/John_Pilger%3A_The_White_Helmets_Are_A_%E2%80%9CComplete_Propaganda_Construct%E2%80%9D/58726/0/38/38/Y/M.html,200,True
72,http://www.middleeasteye.net/in-depth/features/we-have-lost-best-men-town-lives-syrias-murdered-aid-workers-1594734868#sthash.cegXuKTq.uxfs,279.0,https://www.middleeasteye.net/features/syrias-murdered-white-helmets-we-have-lost-best-men-town#sthash.cegXuKTq.uxfs,200,True
73,http://english.alarabiya.net/en/News/middle-east/2017/08/12/Seven-White-Helmets-medics-killed-in-Syria-s-Idlib.html,1.0,https://english.alarabiya.net/en/News/middle-east/2017/08/12/Seven-White-Helmets-medics-killed-in-Syria-s-Idlib.html,200,True
74,http://www.cbsnews.com/news/the-white-helmets-fighting-for-life-in-syrias-vicious-civil-war/,38.0,https://www.cbsnews.com/news/the-white-helmets-fighting-for-life-in-syrias-vicious-civil-war/,200,True
75,http://altnews.top/,3.0,http://altnews.top/,406,False
76,https://urs17982.wordpress.com/2017/07/06/wem-leistet-israel-in-syrien-direkte-militaerhilfe-auch-durch-die-luftwaffe-daraa-kriegsverbrecher/,5.0,https://urs17982.wordpress.com/2017/07/06/wem-leistet-israel-in-syrien-direkte-militaerhilfe-auch-durch-die-luftwaffe-daraa-kriegsverbrecher/,200,False
77,http://www.telegraph.co.uk/news/2017/09/01/old-fashioned-white-helmets-display-team-wound-army-looks-promote/,66.0,https://www.telegraph.co.uk/news/2017/09/01/old-fashioned-white-helmets-display-team-wound-army-looks-promote/,200,True
78,http://aa.com.tr/en/middle-east/syrian-regime-strikes-de-escalation-zone-white-helmet/874181,7.0,Not reached,Connection Failed,False
79,http://russia-insider.com/en/politics/fraud-white-helmets/ri20286,76.0,https://russia-insider.com/en/politics/fraud-white-helmets/ri20286,200,True
80,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG6bbdf5cWbqi0Lvz2cpG84C76a_w&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779537675857&ei=0VhMWfCoAoyhhgHkuaXIBg&url=http%3A%2F%2Fwww.newsweek.com%2Foscar-win-white-helmets-syria-volunteer-dump-bodies-rebels-628407,1.0,https://news.google.com/topstories?sa=t&fd=R&ct2=us&usg=AFQjCNG6bbdf5cWbqi0Lvz2cpG84C76a_w&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779537675857&ei=0VhMWfCoAoyhhgHkuaXIBg&url=http://www.newsweek.com/oscar-win-white-helmets-syria-volunteer-dump-bodies-rebels-628407&hl=en-US&gl=US&ceid=US:en,200,True
81,https://www.therussophile.org/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4.html/,1.0,https://therussophile.org/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4.html/,404,True
82,http://www.theonlycolors.com/2017/6/14/15800264/go-white-msu-drops-new-uniform-look,2.0,https://www.theonlycolors.com/2017/6/14/15800264/go-white-msu-drops-new-uniform-look,200,True
83,http://www.mirror.co.uk/news/world-news/white-helmets-hero-who-rescued-10977334?ICID=FB_mirror_main,2.0,https://www.mirror.co.uk/news/world-news/white-helmets-hero-who-rescued-10977334?ICID=FB_mirror_main,403,True
84,https://www.irishtimes.com/news/social-affairs/syria-civil-defence-to-be-honoured-with-award-in-tipperary-1.3182636,40.0,https://www.irishtimes.com/news/social-affairs/syria-civil-defence-to-be-honoured-with-award-in-tipperary-1.3182636,200,False
85,http://sinkers.org/stage/?p=2270#.WU-xFCbsPUI.twitter,1.0,http://sinkers.org/stage/?p=2270#.WU-xFCbsPUI.twitter,200,False
86,https://www.linkedin.com/slink?code=dZKYDZ4,1.0,https://rusvesna.su/english/1497090342,200,True
87,http://thefreethoughtproject.com/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,157.0,http://thefreethoughtproject.com/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,200,False
88,https://worldaffairs.blog/2017/06/21/white-helmets-exposed-in-pics-and-videos/,14.0,https://worldaffairs.blog/2017/06/21/white-helmets-exposed-in-pics-and-videos/,200,False
89,https://m.kiblat.net/2017/05/31/tak-banyak-diketahui-ini-satu-aktivitas-relawan-white-helmets-di-suriah/,6.0,https://www.kiblat.net/2017/05/31/tak-banyak-diketahui-ini-satu-aktivitas-relawan-white-helmets-di-suriah/,200,True
90,http://en.farsnews.com/newstext.aspx?nn=13960402000765,1.0,http://en.farsnews.com/newstext.aspx?nn=13960402000765,200,False
91,http://feeds.feedburner.com/~r/yahoo/gtty/~3/isDcB-eX-G8/seven-members-syria-apos-white-130042290.html,2.0,https://www.yahoo.com/news/seven-members-syria-apos-white-130042290.html,200,True
92,http://www.rightrelevance.com/search/articles/hero?article=040a8fd56dceb89e1330e377ae6c2578b92ebb2a&query=michigan%20state%20spartans&taccount=lansingmirr,1.0,https://www.rightrelevance.com/search/articles/hero?article=040a8fd56dceb89e1330e377ae6c2578b92ebb2a&query=michigan%20state%20spartans&taccount=lansingmirr,200,True
93,http://news.quiboat.com/Ob75Ktk7,1.0,Not reached,Connection Failed,False
94,http://lestweforgetuk.tumblr.com/post/164176767391/news-story-foreign-secretary-condemns-murder-of,2.0,https://lestweforgetuk.tumblr.com/post/164176767391/news-story-foreign-secretary-condemns-murder-of#_=_,404,True
95,http://www.1clickdaily.com/1257880,1.0,Not reached,Connection Failed,False
96,http://www.truepatriot.net/syrian-white-helmets-volunteer-caught-on-video-dumping-mutilated-corpses/,1.0,http://www.truepatriot.net/syrian-white-helmets-volunteer-caught-on-video-dumping-mutilated-corpses/,200,False
97,http://www.informationclearinghouse.info/47400.htm#.WWM-x9e-O_M.twitter,24.0,http://www.informationclearinghouse.info/47400.htm#.WWM-x9e-O_M.twitter,200,False
98,http://brazil.timesofnews.com/white-helmets-rescuers-shot-dead-in-syria-attack.html,1.0,http://brazil.timesofnews.com/white-helmets-rescuers-shot-dead-in-syria-attack.html,403,False
99,http://feeds.feedburner.com/~r/RememberThe14Words/~3/0S4HOypGFZo/,1.0,https://fuhrerious88blog.wordpress.com/2017/06/24/impartial-and-humanitarian-white-helmets-participating-in-the-beheading-and-throwing-of-syrian-soldiers-bodies-at-a-dumpster-in-daraa/,410,True
100,https://noesis2017.com/2017/06/24/white-helmets-member-caught-on-camera-disposing-of-syrian-soldiers-mutilated-bodies-graphic-video-rt-news/,3.0,https://noesis2017.com/2017/06/24/white-helmets-member-caught-on-camera-disposing-of-syrian-soldiers-mutilated-bodies-graphic-video-rt-news/,200,False
101,http://21stcenturywire.com/2017/05/26/john-pilger-exposes-white-helmets-as-uk-propaganda-construct-in-syria/,364.0,https://21stcenturywire.com/2017/05/26/john-pilger-exposes-white-helmets-as-uk-propaganda-construct-in-syria/,403,True
102,http://www.theamericanconservative.com/articles/ex-weapons-inspector-trumps-sarin-claims-built-on-lie/,120.0,https://www.theamericanconservative.com/articles/ex-weapons-inspector-trumps-sarin-claims-built-on-lie/,403,True
103,https://www.podomatic.com/podcasts/21wire/episodes/2017-08-04T13_22_09-07_00,7.0,https://www.podomatic.com/podcasts/21wire/episodes/2017-08-04T13_22_09-07_00,200,False
104,http://www.dailymail.co.uk/wires/ap/article-4786524/The-Latest-Rebels-fighting-Damascus-suburbs-kill-20.html,2.0,https://www.dailymail.co.uk/wires/ap/article-4786524/The-Latest-Rebels-fighting-Damascus-suburbs-kill-20.html,200,True
105,https://www.google.com/url?rct=j&sa=t&url=http%3A%2F%2Fwww.visordown.com%2Fmotorcycle-news-general-news%2Fend-road-white-helmets&ct=ga&cd=CAIyHDFjMmMxOGNkZDlhODUyY2M6Y28udWs6ZW46R0I&usg=AFQjCNEIwEd43_-sBhy31dhnxCV4z4jzfg,1.0,https://www.google.com/url?rct=j&sa=t&url=http%3A%2F%2Fwww.visordown.com%2Fmotorcycle-news-general-news%2Fend-road-white-helmets&ct=ga&cd=CAIyHDFjMmMxOGNkZDlhODUyY2M6Y28udWs6ZW46R0I&usg=AFQjCNEIwEd43_-sBhy31dhnxCV4z4jzfg,200,False
106,http://adf.ly/10512945/http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEaP0rDcpWfoXWhXiVv51FA_FuUQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779577288356&ei=AaOQWYjtPI-b3QGm8ZKwBA&url=https://www.usnews.com/news/world/articles/2017-08-13/the-latest-rebels-fighting-for-damascus-suburbs-kill-20,1.0,http://atharori.net/suspended?a=1&u=10512945,200,True
107,http://www.ipsnews.net/2016/08/133-organisations-nominate-syrias-white-helmets-for-nobel-peace-prize/,5.0,http://www.ipsnews.net/2016/08/133-organisations-nominate-syrias-white-helmets-for-nobel-peace-prize/,200,False
108,https://www.salon.com/2017/05/25/yet-another-video-shows-u-s-funded-white-helmets-assisting-public-held-executions-in-rebel-held-syria_partner/,39.0,https://www.salon.com/2017/05/25/yet-another-video-shows-u-s-funded-white-helmets-assisting-public-held-executions-in-rebel-held-syria_partner/,200,False
109,http://www.foxnews.com/world/2017/08/12/7-white-helmets-members-shot-dead-in-northwestern-syria.html,80.0,https://www.foxnews.com/world/2017/08/12/7-white-helmets-members-shot-dead-in-northwestern-syria.html,404,True
110,https://www.rt.com/news/378695-oscar-white-helmets-win/,4.0,https://www.rt.com/news/378695-oscar-white-helmets-win/,200,False
111,http://www.independent.co.uk/news/uk/politics/lords-stunned-by-tory-peers-ira-funding-claim-2126723.html,1.0,http://www.independent.co.uk/news/uk/politics/lords-stunned-by-tory-peers-ira-funding-claim-2126723.html,404,False
112,http://21stcenturywire.com/2017/06/21/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4/,924.0,https://21stcenturywire.com/2017/06/21/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4/,403,True
113,https://1newsnet.com/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,1.0,https://1newsnet.com/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,404,False
114,https://www.telesurtv.net/english/news/Rhymes-Reasons-Interview-with-Vanessa-Beeley-20170802-0010.html,49.0,https://www.telesurenglish.net/,200,True
115,http://www.lasvegasnvblog.com,3.0,http://www.lasvegasnvblog.com/,200,True
116,https://deazijnpisser.blogspot.com/2017/07/the-fraud-of-white-helmets.html,7.0,https://deazijnpisser.blogspot.com/2017/07/the-fraud-of-white-helmets.html,200,False
117,https://www.yahoo.com/news/7-white-helmets-members-shot-dead-northwestern-syria-090426442.html,59.0,https://www.yahoo.com/news/7-white-helmets-members-shot-dead-northwestern-syria-090426442.html,404,False
118,https://politicalfilm.wordpress.com/2017/06/21/white-helmets-more-atrocities/,5.0,https://politicalfilm.wordpress.com/2017/06/21/white-helmets-more-atrocities/,200,False
119,https://theintercept.com/2017/08/09/gulf-government-gave-secret-20-million-gift-to-d-c-think-tank/,93.0,https://theintercept.com/2017/08/09/gulf-government-gave-secret-20-million-gift-to-d-c-think-tank/,200,False
120,https://drive.google.com/file/d/0B3teim0yZokqM01TOVE3RTNfZlE/view,1.0,https://drive.google.com/file/d/0B3teim0yZokqM01TOVE3RTNfZlE/view,200,False
121,http://www.hnvnews.com/newsdetail/623032_news,1.0,https://www.hnvnews.com/newsdetail/623032_news,404,True
122,http://www.1clickdaily.com/636692,1.0,Not reached,Connection Failed,False
123,http://www.dailymail.co.uk/news/article-4784600/amp/White-Helmets-rescuers-shot-dead-Syria.html,348.0,https://www.dailymail.co.uk/news/article-4784600/amp/White-Helmets-rescuers-shot-dead-Syria.html,200,True
124,http://www.mintpressnews.com/james-le-mesurier-british-ex-military-mercenary-founded-white-helmets/230320/,685.0,https://www.mintpressnews.com/james-le-mesurier-british-ex-military-mercenary-founded-white-helmets/230320/,200,True
125,https://getpocket.com/s/MB5WZ,1.0,https://21stcenturywire.com/2017/05/19/white-helmets-blasphemous-whitewash-of-their-execution-black-record/,403,True
126,https://1newsnet.com/seven-white-helmets-medics-killed-in-syrias-idlib/,1.0,https://1newsnet.com/seven-white-helmets-medics-killed-in-syrias-idlib/,404,False
127,http://www.blacklistednews.com/The_Fraud_of_the_White_Helmets/59520/0/38/38/Y/M.html,6.0,https://www.blacklistednews.com/The_Fraud_of_the_White_Helmets/59520/0/38/38/Y/M.html,200,True
128,http://www.hispantv.com/newsdetail/htv/345452/casco-blanco-deshacer-cuerpo-decapitado-soldados-ejercito,2.0,http://www.hispantv.com/noticias/siria/345452/casco-blanco-deshacer-cuerpo-decapitado-soldados-ejercito,200,True
129,http://www.nbcnews.com/storyline/isis-terror/7-white-helmets-medics-killed-syria-s-idlib-n792046?cid=public-rss_20170815,316.0,https://www.nbcnews.com/storyline/isis-terror/7-white-helmets-medics-killed-syria-s-idlib-n792046?cid=public-rss_20170815,200,True
130,http://beforeitsnews.com/economy/2017/07/the-fraud-of-the-white-helmets-2900794.html,7.0,https://beforeitsnews.com/economy/2017/07/the-fraud-of-the-white-helmets-2900794.html,200,True
131,http://www.nationalist.ie/news/your-community/158398/Martin-Quinn-is-Tipperary-Person-of.html,4.0,https://www.tipperarylive.ie/news/your-community/158398/Martin-Quinn-is-Tipperary-Person-of.html,200,True
132,http://news.findnigeria.com/article/318919_the-fraud-of-the-white-helmets-an-impressive-piece-of-propaganda,1.0,https://www.hugedomains.com/domain_profile.cfm?d=findnigeria&e=com,200,True
133,http://www.cnn.com/2017/02/26/us/white-helmets-oscar/index.html,23.0,https://www.cnn.com/2017/02/26/us/white-helmets-oscar/index.html,200,True
