"5"
"1384"
"1"
"2"
"1"
"49"
"4"
"5"
"1"
"196"
"12"
"2"
"3"
"2"
"5"
"9"
"1"
"4252"
"8891"
"1"
"16"
"6"
"2"
"2"
"1"
"7"
"10000"
"3"
"2"
"4"
"5"
"17"
"8"
"15"
"100"
"104"
"1"
"53"
"32"
"20"
"15"
"2"
"9"
"1"
"12"
"1373"
"4"
"19009"
"8"
"1"
"1"
"2"
"1"
"17"
"374"
"518"
"4"
"15"
"3"
"2"
"8"
"2"
"2"
"1"
"39"
"5"
"1"
"4"
"5"
"6"
"733"
"1"
"1"
"1"
"2"
"15"
"7"
"1"
"19"
"9827"
"18"
"4"
"1"
"47"
"21"
"1"
"12"
"18"
"10023"
"2"
"3"
"144"
"43"
"9"
"1"
"161"
"4"
"84"
"190"
"8"
"617"
"1"
"3"
"18"
"2248"
"1"
"3"
"59"
"7"
"2"
"126"
"2"
"4"
"3"
"2"
"5"
"10"
"1"
"1"
"3"
"1"
"1"
"1"
"4"
"5"
"1"
"5"
"1"
"6"
"2"
"25"
"3"
"12"
"7"
"5"
"183"
"5"
"6"
"40"
"3"
"21"
"40"
"3"
"18"
"2137"
"1"
"4"
"2"
"5"
"34"
"5"
"19"
"1"
"3"
"11"
"8"
"4"
"25"
"25422"
"1"
"2"
"6"
"1"
"1"
"2765"
"12"
"31"
"522"
"375"
"13"
"1"
"4"
"10"
"13"
"27056"
"38"
"71"
"3"
"1"
"60"
"11"
"296"
"2"
"47"
"9"
"3"
"3"
"4"
"1"
"1"
"1"
"255"
"2"
"2"
"17"
"1"
"1"
"1"
"2"
"2"
"9"
"2"
"1"
"5"
"5"
"1"
"31"
"1"
"9"
"218"
"15"
"2"
"1"
"6"
"1"
"2"
"129"
"1"
"1"
"17"
"2"
"4"
"2"
"1"
"1"
"90"
"7"
"66"
"3"
"3"
"1"
"1"
"9"
"3"
"3"
"2"
"85"
"2"
"12"
"2"
"2"
"1"
"1"
"53"
"1"
"9"
"1"
"6"
"21"
"3"
"1"
"15"
"5"
"2"
"1193"
"1"
"43"
"195"
"5"
"9"
"3"
"142"
"8"
"3"
"4"
"127"
"3"
"2"
"1"
"3"
"1"
"18"
"1"
"100"
"1"
"100"
"2"
"2"
"1"
"1"
"4"
"1"
"49"
"1"
"7"
"2"
"100"
"1"
"44"
"18"
"5"
"3"
"2"
"5"
"3"
"2"
"1"
"2"
"3"
"3"
"1"
"2"
"6"
"33"
"1"
"6"
"8"
"2"
"1"
"36519"
"9"
"1"
"1"
"3"
"2"
"6"
"4"
"47"
"2"
"14"
"3"
"1"
"57483"
"1"
"61"
"5"
"1"
"71"
"1"
"1"
"7"
"9"
"6"
"5"
"1"
"2"
"29"
"21290"
"10"
"1"
"53"
"4"
"3"
"4"
"2"
"2"
